segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,rate_of_penetration,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_24_994,14,1,82,25,78.00616671,-0.9870490052819202,1.7792921357576812,1.7793973892478356,0.5674778116849835,-0.05006507636746809
wellbore_chev_no_24_995,14,1,82,25,96.24316699,-0.9870490052819202,1.784519773606433,1.7846251165297606,0.27161589771295863,-0.05006507636746809
wellbore_chev_no_24_996,14,1,79,25,96.95208384,-0.9870490052819202,1.789747411455185,1.7898528438116859,0.5111430611294402,-0.05006507636746809
wellbore_chev_no_24_997,14,1,79,25,76.37882354,-0.9870490052819202,1.794975049303937,1.7950805710936109,0.05130157145186106,-0.2890075448437866
wellbore_chev_no_24_998,14,1,79,25,81.89149974,-0.9870490052819202,1.8002026871526888,1.8003082983755359,-0.0864618148261077,-0.1264050286982449
wellbore_chev_no_24_999,14,1,80,25,78.95166664,-0.9870490052819202,1.8054303250014405,1.8055360256574609,0.09289509761223773,-0.0897221944613779
wellbore_chev_no_24_1000,14,1,80,25,93.81133362,-0.9870490052819202,1.8106579628501924,1.8107637529393859,0.08972694640825098,-0.0897221944613779
wellbore_chev_no_24_1001,14,1,81,25,82.1810087,-0.9870490052819202,1.8158856006989443,1.8159914802213108,0.48300078447112477,-0.1393769037524566
wellbore_chev_no_24_1002,14,1,81,25,96.22283306,-0.9870490052819202,1.8211132385476962,1.8212192075032358,0.10269896996361415,-0.24835066683701712
wellbore_chev_no_24_1003,14,1,89,25,97.13858287,-0.9870490052819202,1.8263408763964482,1.826446934785161,0.4679549580154817,-0.24835066683701712
wellbore_chev_no_24_1004,14,1,89,25,88.29458345,-0.9870490052819202,1.8315685142451998,1.831674662067086,0.5053617864354334,-0.24835066683701712
wellbore_chev_no_24_1005,14,1,83,25,82.61683346,-0.9870490052819202,1.8367961520939518,1.836902389349011,0.4395849048559327,-0.24835066683701712
wellbore_chev_no_24_1006,14,1,83,25,76.77398332,-0.9870490052819202,1.8420237899427037,1.842130116630936,0.1357720166113284,-0.2809501622865147
wellbore_chev_no_24_1007,14,1,84,25,85.72183332,-0.9870490052819202,1.8472514277914556,1.847357843912861,0.24911443942277225,-0.24835066683701712
wellbore_chev_no_24_1008,14,1,84,25,80.92133325,-0.9870490052819202,1.8524790656402075,1.852585571194786,0.7496911022327089,-0.24835066683701712
wellbore_chev_no_24_1009,14,1,84,25,84.69083328,-0.9870490052819202,1.8577067034889592,1.8578132984767113,0.4524820965522132,-0.24835066683701712
wellbore_chev_no_24_1010,14,1,84,25,80.99109227,-0.9870490052819202,1.862934341337711,1.8630410257586363,0.07767116203702437,-0.24235211132557302
wellbore_chev_no_24_1011,14,1,84,25,74.55583337,-0.9870490052819202,1.868161979186463,1.8682687530405613,-0.18417605914868404,-0.2086935487431073
wellbore_chev_no_24_1012,14,1,84,25,79.6394166,-0.9870490052819202,1.873389617035215,1.8734964803224863,0.37657703855245694,-0.2086935487431073
wellbore_chev_no_24_1013,14,1,91,25,85.36158333,-0.9870490052819202,1.8786172548839668,1.8787242076044113,0.4401274779309928,-0.2086935487431073
wellbore_chev_no_24_1014,14,1,91,25,72.91591682,-0.9870490052819202,1.8838448927327185,1.8839519348863363,0.42186684589151696,-0.2086935487431073
wellbore_chev_no_24_1015,14,1,91,25,81.1142243,-0.9870490052819202,1.8890725305814704,1.8891796621682615,0.0864630871192299,-0.24082948817349287
wellbore_chev_no_24_1016,14,1,91,25,94.95408325,-0.9870490052819202,1.8943001684302223,1.8944073894501865,-0.04252532801174361,-0.24835066683701712
wellbore_chev_no_24_1017,14,1,91,25,79.04900037,-0.9870490052819202,1.8995278062789742,1.8996351167321115,0.23211984141000358,-0.11450789327007152
wellbore_chev_no_24_1018,14,1,91,25,85.19566638,-0.9870490052819202,1.904755444127726,1.9048628440140365,0.11883917391001572,-0.05204793227216403
wellbore_chev_no_24_1019,14,1,91,25,86.08974793,-0.9870490052819202,1.9099830819764778,1.9100905712959615,0.14560448404129905,-0.07006026272751857
wellbore_chev_no_24_1020,14,1,91,25,89.90812508,-0.9870490052819202,1.9152107198252297,1.9121816622087315,0.2534488251424672,-0.05006507636746809
wellbore_chev_no_3_395,15,0,141,33,15.75499964,0.6810746096876606,-1.347009552390892,-1.352054817019276,-0.9868449841016038,-1.8627919087486793
wellbore_chev_no_3_396,15,0,141,33,38.48716658,0.6810746096876606,-1.3468352977959335,-1.346827089737351,-0.7407008106831433,-2.152434317280542
wellbore_chev_no_3_397,15,0,141,33,48.22916667,0.6810746096876606,-1.3416076599471818,-1.341599362455426,-0.7356866240994797,-1.8376691521961697
wellbore_chev_no_3_398,15,0,141,33,49.59084737,0.6810746096876606,-1.3363800220984299,-1.336371635173501,-0.9005712730708624,-1.1178564818541716
wellbore_chev_no_3_399,15,0,141,33,52.95299994,0.6810746096876606,-1.331152384249678,-1.331143907891576,-0.8585840749483128,-1.1813702673140365
wellbore_chev_no_3_400,15,0,141,33,49.67283325,0.6810746096876606,-1.325924746400926,-1.3259161806096509,-1.155244263769805,-0.29067806525208606
wellbore_chev_no_3_401,15,0,141,33,58.04300016,0.6810746096876606,-1.3206971085521741,-1.3206884533277259,-1.0790959855764424,-0.2816890338822813
wellbore_chev_no_3_402,15,0,141,33,55.92275869,0.6810746096876606,-1.3154694707034225,-1.3154607260458009,-1.13638019541986,-0.286120613720768
wellbore_chev_no_3_403,15,0,141,33,61.64916668,0.6810746096876606,-1.3102418328546706,-1.310232998763876,-1.1454903042706817,-0.3302294416063099
wellbore_chev_no_3_404,15,0,141,33,61.76533324,0.6810746096876606,-1.3050141950059186,-1.305005271481951,-1.1715216550922738,-0.3061906092683905
wellbore_chev_no_3_405,15,0,141,33,61.8023332,0.6810746096876606,-1.2997865571571667,-1.299777544200026,-1.1451784690600417,-0.3024165603107472
wellbore_chev_no_3_406,15,0,141,33,62.11916682,0.6810746096876606,-1.2945589193084148,-1.2945498169181007,-1.1510907150364522,-0.3018415757212163
wellbore_chev_no_3_407,15,0,141,33,82.1649067,0.6810746096876606,-1.2893312814596631,-1.2893220896361757,-0.9587663629066603,-1.572329728100138
wellbore_chev_no_3_408,15,0,141,13,60.39916687,0.21967871618543613,-1.2841036436109112,-1.2840943623542507,-0.6500338503845445,-3.012491443203489
wellbore_chev_no_3_409,15,0,141,13,78.43066648,0.21967871618543613,-1.2788760057621593,-1.2788666350723257,-0.6428493423135883,-2.3338325862836715
wellbore_chev_no_3_410,15,0,141,13,68.18016691,0.21967871618543613,-1.2736483679134074,-1.2736389077904007,-0.5424658582776354,-2.2315172196185284
wellbore_chev_no_3_411,15,0,141,13,64.05516618,0.21967871618543613,-1.2684207300646555,-1.2684111805084757,-0.6093965002759035,-2.2445644051262854
wellbore_chev_no_3_412,15,0,141,13,54.33118649,0.21967871618543613,-1.2631930922159038,-1.2631834532265505,-0.8469284899614764,-2.2428214014203895
wellbore_chev_no_3_413,15,0,141,13,76.68000031,0.21967871618543613,-1.257965454367152,-1.2579557259446255,-0.3749646073183576,-2.242066007479512
wellbore_chev_no_3_414,15,0,141,13,78.11783307,0.21967871618543613,-1.2527378165184,-1.2527279986627005,-0.38228632671373125,-2.2431036918909752
wellbore_chev_no_3_415,15,0,141,13,77.67983348,0.21967871618543613,-1.247510178669648,-1.2475002713807755,-0.4315425735771919,-2.2411274571387167
wellbore_chev_no_3_416,15,0,141,13,84.04150022,0.21967871618543613,-1.2422825408208962,-1.2422725440988505,-0.5004938651123417,-1.6508775309951156
wellbore_chev_no_3_417,15,0,141,13,72.13821415,0.21967871618543613,-1.2370549029721445,-1.2370448168169255,-1.0095504381812177,-0.887545468410941
wellbore_chev_no_3_418,15,0,141,13,79.50399965,0.21967871618543613,-1.2318272651233926,-1.2318170895350005,-0.6049810142164457,-1.3112143026236427
wellbore_chev_no_3_419,15,0,141,13,91.19550018,0.21967871618543613,-1.2265996272746407,-1.2265893622530752,-0.4033284383971554,-0.8989917896520468
wellbore_chev_no_3_420,15,0,141,13,99.82983386,0.21967871618543613,-1.2213719894258888,-1.2213616349711502,-0.28434753517527606,-0.9017280911434081
wellbore_chev_no_3_421,15,0,141,13,70.89383354,0.21967871618543613,-1.2161443515771369,-1.2161339076892252,-0.8616399720023945,-0.8915031932767483
wellbore_chev_no_3_422,15,0,141,13,99.80316594,0.21967871618543613,-1.2109167137283852,-1.2109061804073002,-0.7492698357469363,-0.9041802771436093
wellbore_chev_no_3_423,15,0,141,13,98.96449941,0.21967871618543613,-1.2056890758796333,-1.2056784531253752,-0.8656188931075953,-0.9080931101517339
wellbore_chev_no_3_424,15,0,141,13,83.24666704,0.21967871618543613,-1.2004614380308813,-1.2004507258434503,-0.9304665420261724,-0.9416231836715763
wellbore_chev_no_3_425,15,0,141,13,100.1050002,0.21967871618543613,-1.1952338001821294,-1.195222998561525,-0.7807519328677475,-1.0121005052631753
wellbore_chev_no_3_426,15,0,141,13,77.63894707,0.21967871618543613,-1.1900061623333775,-1.1899952712796,-0.9177636777212891,-0.9111045844541265
wellbore_chev_no_3_427,15,0,141,13,105.1938341,0.21967871618543613,-1.1847785244846258,-1.184767543997675,-0.6038334900977625,-0.9149339669886455
wellbore_chev_no_3_428,15,0,141,13,111.0233331,0.21967871618543613,-1.179550886635874,-1.17953981671575,-0.5145261143142241,-0.9152445813661163
wellbore_chev_no_3_429,15,0,141,13,107.9283333,0.21967871618543613,-1.174323248787122,-1.174312089433825,-0.6098829414115027,-0.9073594138098791
wellbore_chev_no_3_430,15,0,141,13,87.15220338,0.21967871618543613,-1.1690956109383701,-1.1690843621519,-0.8953579364967688,-0.9768653541223267
wellbore_chev_no_3_431,15,0,141,13,90.04849968,0.21967871618543613,-1.1638679730896182,-1.1638566348699748,-0.9376635346714727,-0.8988133524491829
wellbore_chev_no_3_432,15,0,141,13,103.7081665,0.21967871618543613,-1.1586403352408665,-1.1586289075880498,-0.7212677272859095,-0.9036514930966573
wellbore_chev_no_3_433,15,0,141,13,104.2836662,0.21967871618543613,-1.1534126973921146,-1.1534011803061248,-0.6777116622605522,-0.9055352617260828
wellbore_chev_no_3_434,15,0,141,13,103.0605006,0.21967871618543613,-1.1481850595433627,-1.1481734530241998,-0.7740663497583482,-0.9035920312137872
wellbore_chev_no_3_435,15,0,141,13,75.35931041,0.21967871618543613,-1.1429574216946108,-1.1429457257422748,-1.0989738055540728,-0.9035204342527807
wellbore_chev_no_3_436,15,0,141,13,106.0589999,0.21967871618543613,-1.1377297838458589,-1.1377179984603498,-0.7466754286410288,-0.9102478201776899
wellbore_chev_no_3_437,15,0,141,13,94.54150009,0.21967871618543613,-1.1325021459971072,-1.1324902711784246,-0.8302826128574463,-0.8980796838673102
wellbore_chev_no_3_438,15,0,141,13,97.27983386,0.21967871618543613,-1.1272745081483553,-1.1272625438964996,-0.8429926953447747,-0.9014769465802317
wellbore_chev_no_3_439,15,0,141,13,74.08672392,0.21967871618543613,-1.1220468702996034,-1.1220348166145746,-1.1930768781412393,-0.7874481620350526
wellbore_chev_no_3_440,15,0,141,13,88.00183347,0.21967871618543613,-1.1168192324508515,-1.1168070893326496,-1.246497457231142,-0.22326756343689
wellbore_chev_no_3_441,15,0,141,13,111.7636665,0.21967871618543613,-1.1115915946020996,-1.1115793620507246,-0.9225086938286834,-0.23155582576999287
wellbore_chev_no_3_442,15,0,141,13,114.0204994,0.21967871618543613,-1.1063639567533479,-1.1063516347687996,-0.9061814165958552,-0.23414684737492922
wellbore_chev_no_3_443,15,0,141,13,103.7270685,0.21967871618543613,-1.101136318904596,-1.1011239074868744,-1.0109997496808354,-0.22513072622775437
wellbore_chev_no_3_444,15,0,141,13,104.6881666,0.21967871618543613,-1.095908681055844,-1.0958961802049494,-1.1488455639352342,-0.23180047449722577
wellbore_chev_no_3_445,15,0,141,13,114.2619998,0.21967871618543613,-1.0906810432070921,-1.0906684529230244,-1.1063996014861244,-0.2320052955807579
wellbore_chev_no_3_446,15,0,141,13,108.7586206,0.21967871618543613,-1.0854534053583402,-1.0854407256410994,-1.1773607800198729,-0.337962044263528
wellbore_chev_no_3_447,15,0,141,13,104.7773336,0.21967871618543613,-1.0802257675095885,-1.0802129983591744,-1.0543368788881333,-0.3443737793569688
wellbore_chev_no_3_448,15,0,141,13,92.08561372,0.21967871618543613,-1.0749981296608366,-1.0749852710772494,-1.381053963332441,-0.2800972368191094
wellbore_chev_no_3_449,15,0,141,13,109.9330003,0.21967871618543613,-1.0697704918120847,-1.0697575437953242,-1.281172664227224,-0.23141051415787306
wellbore_chev_no_3_450,15,0,141,13,103.7401662,0.21967871618543613,-1.0645428539633328,-1.0645298165133992,-1.316883153914646,-0.22889223957036844
wellbore_chev_no_3_451,15,0,141,13,108.2598338,0.21967871618543613,-1.0593152161145811,-1.0593020892314742,-1.2440402547141782,-0.2318401078210493
wellbore_chev_no_3_452,15,0,141,13,93.22607081,0.21967871618543613,-1.0540875782658292,-1.0540743619495492,-1.334563770381819,-0.22707743863501925
wellbore_chev_no_3_453,15,0,141,13,102.6974998,0.21967871618543613,-1.0488599404170773,-1.0488466346676242,-1.4702274304187397,-0.2305776670893592
wellbore_chev_no_3_454,15,0,141,13,115.5048333,0.21967871618543613,-1.0436323025683254,-1.0436189073856992,-1.384038315438513,-0.23649319645836211
wellbore_chev_no_3_455,15,0,141,13,112.8094996,0.21967871618543613,-1.0384046647195735,-1.0383911801037742,-1.4639409907211616,-0.23449711093906986
wellbore_chev_no_3_456,15,0,141,13,114.0678333,0.21967871618543613,-1.0331770268708218,-1.033163452821849,-1.3771905758043586,-0.2343516882870192
wellbore_chev_no_3_457,15,0,141,13,97.62324965,0.21967871618543613,-1.02794938902207,-1.027935725539924,-1.1597782350405503,-0.0872634412424203
wellbore_chev_no_3_458,15,0,141,13,112.1628332,0.21967871618543613,-1.022721751173318,-1.022707998257999,-0.6277194810968902,0.12363964827405413
wellbore_chev_no_3_459,15,0,141,13,111.6881667,0.21967871618543613,-1.017494113324566,-1.017480270976074,-0.6263224817748673,0.12611161127904905
wellbore_chev_no_3_460,15,0,141,13,108.6798336,0.21967871618543613,-1.0122664754758142,-1.012252543694149,-0.6557964281524735,0.12715593786122215
wellbore_chev_no_3_461,15,0,141,13,95.11644053,0.21967871618543613,-1.0070388376270625,-1.007024816412224,-0.755638084505768,0.1266778990625832
wellbore_chev_no_3_462,15,0,141,13,119.3088138,0.21967871618543613,-1.0018111997783106,-1.0017970891302987,-0.5855134728851203,0.09758041267202826
wellbore_chev_no_3_463,15,0,141,13,121.5838328,0.21967871618543613,-0.9965835619295587,-0.9965693618483737,-0.5667883917794416,0.0981666043631333
wellbore_chev_no_3_464,15,0,141,13,119.1456668,0.21967871618543613,-0.9913559240808067,-0.9913416345664487,-0.5628718321783128,0.09875486219009123
wellbore_chev_no_3_465,15,0,141,13,116.3631666,0.21967871618543613,-0.986128286232055,-0.9861139072845237,-0.5737857943833758,0.10049978331764686
wellbore_chev_no_3_466,15,0,141,13,104.7111858,0.21967871618543613,-0.980900648383303,-0.9808861800025986,-0.9002034234173552,0.10209054533003593
wellbore_chev_no_3_467,15,0,141,13,130.7751664,0.21967871618543613,-0.9756730105345512,-0.9756584527206736,-0.6182274596722581,0.09448509529056186
wellbore_chev_no_3_468,15,0,141,13,132.7769491,0.21967871618543613,-0.9704453726857993,-0.9704307254387486,-0.5557683039569824,0.09360793535828996
wellbore_chev_no_3_469,15,0,141,13,135.0563324,0.21967871618543613,-0.9652177348370474,-0.9652029981568235,-0.5737857988736914,0.09198005428336514
wellbore_chev_no_3_470,15,0,141,13,100.7664285,0.21967871618543613,-0.9599900969882956,-0.9599752708748985,-0.9427970903102254,0.08658198288838735
wellbore_chev_no_3_471,15,0,141,13,122.7120693,0.21967871618543613,-0.9547624591395437,-0.9547475435929735,-0.8545354746212646,0.09596877118696248
wellbore_chev_no_3_472,15,0,141,13,119.569,0.21967871618543613,-0.9495348212907919,-0.9495198163110485,-0.8650201895898458,-0.23603716736026492
wellbore_chev_no_3_473,15,0,141,13,120.5878338,0.21967871618543613,-0.94430718344204,-0.9442920890291234,-0.8212146688191835,-0.19850823661172876
wellbore_chev_no_3_474,15,0,141,13,123.5086666,0.21967871618543613,-0.9390795455932881,-0.9390643617471984,-0.8289604573686814,0.09671253250539057
wellbore_chev_no_3_475,15,0,141,13,112.338947,0.21967871618543613,-0.9338519077445363,-0.9338366344652734,-1.1807753792060491,0.09864911648469368
wellbore_chev_no_3_476,15,0,141,13,134.8558328,0.21967871618543613,-0.9286242698957844,-0.9286089071833483,-1.1316701004974574,0.09237002255414213
wellbore_chev_no_3_477,15,0,141,13,130.0536666,0.21967871618543613,-0.9233966320470326,-0.9233811799014233,-1.1771220785806054,0.09525836943627598
wellbore_chev_no_3_478,15,0,141,13,131.3774995,0.21967871618543613,-0.9181689941982807,-0.9181534526194983,-1.1831964863204723,0.0954633134568725
wellbore_chev_no_3_479,15,0,141,13,112.974286,0.21967871618543613,-0.9129413563495288,-0.9129257253375732,-1.3117112726832347,0.09845787796410939
wellbore_chev_no_3_480,15,0,141,13,128.3030003,0.21967871618543613,-0.907713718500777,-0.9076979980556482,-1.1564167293468959,0.09709591372885097
wellbore_chev_no_3_481,15,0,141,13,125.5384995,0.21967871618543613,-0.9024860806520251,-0.9024702707737232,-1.1563917938755757,0.09734042365617089
wellbore_chev_no_3_482,15,0,141,13,127.2973331,0.21967871618543613,-0.8972584428032733,-0.8972425434917981,-1.0758779334943775,0.09762461053014392
wellbore_chev_no_3_483,15,0,141,13,117.0920339,0.21967871618543613,-0.8920308049545214,-0.8921019449979052,-1.1949786862351233,0.10202335427484954
wellbore_chev_no_3_484,15,0,141,13,97.64763662,0.21967871618543613,-0.8868031671057695,-0.8867870889279481,-1.4864742082657194,0.012297554165502218
wellbore_chev_no_3_485,15,0,141,13,122.8041662,0.21967871618543613,-0.8815755292570177,-0.881559361646023,-1.3207747518509463,0.09947531702021509
wellbore_chev_no_3_486,15,0,141,13,116.7186663,0.21967871618543613,-0.8763478914082657,-0.876331634364098,-1.2907769607565678,0.09716858143204674
wellbore_chev_no_3_487,15,0,141,13,121.8455002,0.21967871618543613,-0.871120253559514,-0.871103907082173,-1.2148906281215557,0.09968024121225375
wellbore_chev_no_3_488,15,0,141,13,97.91982457,0.21967871618543613,-0.865892615710762,-0.8658761798002479,-1.5372434265824853,0.10328968140411204
wellbore_chev_no_3_489,15,0,141,13,95.37298229,0.21967871618543613,-0.8606649778620101,-0.8606484525183229,-1.5297201720906726,0.1039158950587974
wellbore_chev_no_3_490,15,0,141,13,112.5426664,0.21967871618543613,-0.8554373400132583,-0.8554207252363979,-1.476488930154682,0.10120702836173338
wellbore_chev_no_3_491,15,0,141,13,109.6040002,0.21967871618543613,-0.8502097021645064,-0.8501929979544728,-1.4915689069577927,0.10202660219282135
wellbore_chev_no_3_492,15,0,141,13,105.4566103,0.21967871618543613,-0.8449820643157546,-0.8449652706725478,-1.5837969067905942,0.10508835775524461
wellbore_chev_no_3_493,15,0,141,13,102.8905172,0.21967871618543613,-0.8397544264670027,-0.8397375433906228,-1.7123793188041698,0.10145252178558226
wellbore_chev_no_3_494,15,0,141,13,110.4388335,0.21967871618543613,-0.8345267886182508,-0.8345098161086977,-1.6759836757964968,0.10178862775856304
wellbore_chev_no_3_495,15,0,141,13,114.1422035,0.21967871618543613,-0.829299150769499,-0.8292820888267727,-1.582414291446445,0.10000687309972191
wellbore_chev_no_3_496,15,0,141,13,117.7168335,0.21967871618543613,-0.8240715129207471,-0.8240543615448477,-1.5516642953930222,0.09858300806883123
wellbore_chev_no_3_497,15,0,141,13,103.0727998,0.21967871618543613,-0.8188438750719953,-0.8188266342629226,-1.7230022666439841,0.08010546789254028
wellbore_chev_no_3_498,15,0,141,13,114.8334545,0.21967871618543613,-0.8136162372232434,-0.8135989069809976,-1.722542346809524,0.09953603603372843
wellbore_chev_no_3_499,15,0,141,13,114.6319996,0.21967871618543613,-0.8083885993744915,-0.8083711796990726,-1.6882073126579102,0.10003050477639437
wellbore_chev_no_3_500,15,0,141,13,111.284667,0.21967871618543613,-0.8031609615257397,-0.8031434524171475,-1.7354678866170365,0.10092936904939882
wellbore_chev_no_3_501,15,0,141,13,111.4897962,0.21967871618543613,-0.7979333236769878,-0.7979157251352225,-1.784234901613707,0.10258247998285508
wellbore_chev_no_3_502,15,0,141,13,101.6457626,0.21967871618543613,-0.792705685828236,-0.7926879978532975,-2.022997979519097,0.10037653692603424
wellbore_chev_no_3_503,15,0,141,13,107.3593335,0.21967871618543613,-0.7874780479794841,-0.7874602705713724,-1.996155652017254,0.1006518406055541
wellbore_chev_no_3_504,15,0,141,13,108.2421661,0.21967871618543613,-0.7822504101307323,-0.7822325432894474,-2.012058856952738,0.10089635053287402
wellbore_chev_no_3_505,15,0,141,13,111.8650002,0.21967871618543613,-0.7770227722819804,-0.7770048160075224,-2.022349163105531,0.10110787763507556
wellbore_chev_no_3_506,15,0,134,13,118.8025,0.21967871618543613,-0.7717951344332284,-0.7717770887255972,-1.9710348357330898,0.09886941177570482
wellbore_chev_no_3_507,15,0,134,13,114.3270371,0.21967871618543613,-0.7665674965844766,-0.7665493614436723,-1.968311543246086,0.09968462332380333
wellbore_chev_no_3_508,15,0,134,13,119.1355002,0.21967871618543613,-0.7613398587357247,-0.7613216341617473,-2.05854609722145,0.09959427251164996
wellbore_chev_no_3_509,15,0,134,13,127.9975007,0.21967871618543613,-0.7561122208869729,-0.7560939068798223,-1.874056492632056,0.09807407240948464
wellbore_chev_no_3_510,15,0,134,13,122.8034206,0.21967871618543613,-0.750884583038221,-0.752783012934603,-1.8068790052586612,0.0974489413941232
wellbore_chev_no_3_516,15,0,134,13,109.6499993,0.21967871618543613,-0.7175148281036883,-0.7202839749986357,-2.266691825318406,0.10139687888318451
wellbore_chev_no_3_532,15,0,133,13,114.7266693,0.21967871618543613,-0.6322172038715537,-0.636466080911771,-2.205840928773084,0.11094292620231237
wellbore_chev_no_3_533,15,0,133,13,92.80634159,0.21967871618543613,-0.6289934938648234,-0.6306284521136214,-0.7673579521033987,0.12327522711875366
wellbore_chev_no_3_534,15,0,133,13,122.4000001,0.21967871618543613,-0.6254212746681763,-0.6254007248316963,-0.4250565558124228,0.11369900469846746
wellbore_chev_no_3_535,15,0,133,13,109.8718644,0.21967871618543613,-0.6201936368194244,-0.6201729975497713,-0.5887099692067951,0.11881375374464721
wellbore_chev_no_3_536,15,0,133,13,128.3439997,0.21967871618543613,-0.6149659989706725,-0.6149452702678463,-0.27927096538434837,0.1099184004192036
wellbore_chev_no_3_537,15,0,133,13,101.1150853,0.21967871618543613,-0.6097383611219207,-0.6097175429859212,-0.6977079577204531,0.11448506429905457
wellbore_chev_no_3_538,15,0,133,13,122.0666665,0.21967871618543613,-0.6045107232731688,-0.6044898157039962,-0.568409905388362,0.09735362551078394
wellbore_chev_no_3_539,15,0,133,13,123.2985002,0.21967871618543613,-0.599283085424417,-0.5992620884220712,-0.5737234343760758,0.09876809180468756
wellbore_chev_no_3_540,15,0,133,13,121.5368333,0.21967871618543613,-0.5940554475756651,-0.5940343611401461,-0.5819307308350103,0.09845741397582819
wellbore_chev_no_3_541,15,0,133,13,109.3957627,0.21967871618543613,-0.5888278097269133,-0.5888066338582211,-0.9287942998243182,0.10370373344270685
wellbore_chev_no_3_542,15,0,133,13,96.1696606,0.21967871618543613,-0.5836001718781614,-0.5835789065762961,-1.0286848048250516,0.04308213367400817
wellbore_chev_no_3_543,15,0,133,13,112.2993332,0.21967871618543613,-0.5783725340294095,-0.578351179294371,-0.8571995602006338,0.03204498268025985
wellbore_chev_no_3_544,15,0,133,13,107.3176662,0.21967871618543613,-0.5731448961806577,-0.573123452012446,-0.8235596126959267,0.03276540975040155
wellbore_chev_no_3_545,15,0,133,13,107.8874995,0.21967871618543613,-0.5679172583319058,-0.567895724730521,-0.8560146122943567,0.03512503207126031
wellbore_chev_no_3_546,15,0,133,13,92.79550012,0.21967871618543613,-0.562689620483154,-0.562667997448596,-0.8351096947224733,0.03683687519661301
wellbore_chev_no_3_547,15,0,133,13,113.8345001,0.21967871618543613,-0.557461982634402,-0.5609254216879542,-0.5808081451811911,0.027167065943337485
wellbore_chev_no_3_571,15,0,133,18,34.22333336,-0.34819315274037865,-0.42746805479543903,-0.43197481540047006,-1.9815746009240864,-3.000819059336688
wellbore_chev_no_3_572,15,0,133,18,48.92733345,-0.34819315274037865,-0.42677103641560543,-0.426747088118545,-0.8565260106044685,-3.0048244167636082
wellbore_chev_no_3_573,15,0,133,18,53.11383355,-0.34819315274037865,-0.4215433985668536,-0.42151936083661995,-0.5171454561430662,-3.0068733616521786
wellbore_chev_no_3_574,15,0,133,18,50.59766658,-0.34819315274037865,-0.4163157607181017,-0.41629163355469495,-0.5764675209162541,-2.797140093668086
wellbore_chev_no_3_575,15,0,133,18,54.28883324,-0.34819315274037865,-0.41108812286934987,-0.4110639062727699,-0.5057325757119197,-2.2206709998027
wellbore_chev_no_3_576,15,0,133,18,64.58491529,-0.34819315274037865,-0.40586048502059796,-0.4058361789908449,-0.5410542661780601,-1.6485225207970917
wellbore_chev_no_3_577,15,0,133,18,77.99237267,-0.34819315274037865,-0.4006328471718461,-0.40060845170891984,-0.4798261634336238,-1.2239695668278925
wellbore_chev_no_3_578,15,0,133,18,79.17599996,-0.34819315274037865,-0.39540520932309425,-0.3953807244269948,-0.38996974103659593,-1.223069750784054
wellbore_chev_no_3_579,15,0,133,18,78.36816711,-0.34819315274037865,-0.3901775714743424,-0.3901529971450698,-0.35287474483374087,-1.2234729447037145
wellbore_chev_no_3_580,15,0,133,18,71.66847468,-0.34819315274037865,-0.38494993362559055,-0.38492526986314474,-0.5097235413405284,-1.3037542871333547
wellbore_chev_no_3_581,15,0,133,18,75.46716652,-0.34819315274037865,-0.37972229577683864,-0.3796975425812197,-0.4909519480483329,-1.697441602444664
wellbore_chev_no_3_582,15,0,133,18,86.83150012,-0.34819315274037865,-0.3744946579280868,-0.3744698152992947,-0.40322863963454264,-0.9132617254614204
wellbore_chev_no_3_583,15,0,133,18,82.32525428,-0.34819315274037865,-0.36926702007933493,-0.36924208801736963,-0.40480997913751887,-1.2248769573812877
wellbore_chev_no_3_584,15,0,133,18,76.18133354,-0.34819315274037865,-0.3640393822305831,-0.3640143607354446,-0.5509849779730346,-1.2229507913269075
wellbore_chev_no_3_585,15,0,133,18,75.71149991,-0.34819315274037865,-0.3588117443818312,-0.3587866334535196,-0.5700688091075082,-1.225495437897945
wellbore_chev_no_3_586,15,0,133,18,84.66474578,-0.34819315274037865,-0.35358410653307937,-0.3535589061715945,-0.44934528621783976,-1.1428404940133179
wellbore_chev_no_3_587,15,0,133,18,86.64933345,-0.34819315274037865,-0.34835646868432746,-0.34833117888966947,-0.4233851750027919,-0.8918204581529231
wellbore_chev_no_3_588,15,0,133,18,83.97899984,-0.34819315274037865,-0.3431288308355756,-0.34310345160774447,-0.4132445461887883,-0.8890312501003124
wellbore_chev_no_3_589,15,0,133,18,74.5865003,-0.34819315274037865,-0.33790119298682375,-0.3378757243258194,-0.6168179855049085,-0.8860239278981847
wellbore_chev_no_3_590,15,0,133,18,84.08150024,-0.34819315274037865,-0.3326735551380719,-0.33264799704389436,-0.5729999943792353,-0.8889717644231718
wellbore_chev_no_3_591,15,0,133,18,84.92116674,-0.34819315274037865,-0.32744591728932004,-0.32742026976196936,-0.5606391581675796,-0.8896062545184035
wellbore_chev_no_3_592,15,0,133,18,80.6320001,-0.34819315274037865,-0.32221827944056813,-0.3221925424800443,-0.6485869763779515,-0.888509120517776
wellbore_chev_no_3_593,15,0,133,18,77.07583377,-0.34819315274037865,-0.3169906415918163,-0.3169648151981193,-0.7769226882032735,-0.8878745233483262
